1171,1/20/2020,c7,252,11001186
1229,1/21/2020,c7,126,11001186
1296,1/21/2020,c7,126,11001186
1375,1/23/2020,c7,252,11001186
1654,1/28/2020,c7,126,11001186
1802,1/31/2020,c7,126,11001186
408,12/31/2019,c7,378,11001186
463,12/31/2019,c7,126,11001186
53,12/5/2019,c7,126,11001186
57,12/5/2019,c7,378,11001186
32,2/10/2020,c7,504,11001186
38,2/10/2020,c7,630,11001186
2348,2/12/2020,c7,504,11001186
2583,2/19/2020,c7,126,11001186
1977,2/20/2020,c7,252,11001186
2667,2/20/2020,c7,252,11001186
1991,2/4/2020,c7,252,11001186
2058,2/6/2020,c7,378,11001186
