92,2019/12/13,c5,66,11000858
97,2019/12/13,c5,253,11000858
148,2019/12/19,c5,99,11000858
262,2019/12/24,c5,99,11000858
508,2019/12/31,c5,319,11000858
516,2020/01/02,c5,99,11000858
542,2020/01/02,c5,187,11000858
545,2020/01/02,c5,198,11000858
552,2020/01/02,c5,198,11000858
557,2020/01/02,c5,99,11000858
559,2020/01/02,c5,330,11000858
615,2020/01/06,c5,99,11000858
1071,2020/01/17,c5,132,11000858
1128,2020/01/17,c5,176,11000858
1261,2020/01/21,c5,121,11000858
2080,2020/02/06,c5,99,11000858
2100,2020/02/06,c5,253,11000858
2107,2020/02/06,c5,77,11000858
2124,2020/02/06,c5,341,11000858
2229,2020/02/10,c5,99,11000858
2341,2020/02/13,c5,99,11000858
2736,2020/02/21,c5,198,11000858
