914,1/14/2020,c7,110,12320619
957,1/14/2020,c7,88,12320619
1215,1/21/2020,c7,110,12320619
1387,1/23/2020,c7,550,12320619
1569,1/27/2020,c7,220,12320619
1538,1/28/2020,c7,330,12320619
1598,1/28/2020,c7,110,12320619
1834,1/31/2020,c7,440,12320619
652,1/7/2020,c7,660,12320619
702,1/7/2020,c7,550,12320619
705,1/7/2020,c7,198,12320619
276,12/24/2019,c7,44,12320619
316,12/27/2019,c7,330,12320619
332,12/27/2019,c7,22,12320619
433,12/31/2019,c7,44,12320619
2376,2/13/2020,c7,88,12320619
2382,2/13/2020,c7,440,12320619
2720,2/21/2020,c7,66,12320619
2741,2/21/2020,c7,110,12320619
1881,2/3/2020,c7,110,12320619
2090,2/7/2020,c7,330,12320619
2115,2/7/2020,c7,88,12320619
2132,2/7/2020,c7,330,12320619
