310,2019/12/27,c2,252,12395525
421,2019/12/31,c2,84,12395525
547,2020/01/02,c2,210,12395525
590,2020/01/03,c2,126,12395525
732,2020/01/08,c2,84,12395525
743,2020/01/09,c2,378,12395525
976,2020/01/15,c2,42,12395525
1040,2020/01/16,c2,189,12395525
1122,2020/01/17,c2,84,12395525
1336,2020/01/22,c2,168,12395525
1391,2020/01/23,c2,252,12395525
1450,2020/01/24,c2,252,12395525
1530,2020/01/27,c2,294,12395525
1717,2020/01/29,c2,252,12395525
1747,2020/01/30,c2,336,12395525
1818,2020/01/31,c2,42,12395525
1974,2020/02/04,c2,84,12395525
2045,2020/02/05,c2,168,12395525
2128,2020/02/07,c2,84,12395525
2186,2020/02/10,c2,252,12395525
2329,2020/02/12,c2,42,12395525
2388,2020/02/13,c2,168,12395525
2419,2020/02/14,c2,42,12395525
2514,2020/02/18,c2,42,12395525
2678,2020/02/20,c2,84,12395525
2732,2020/02/21,c2,42,12395525
