913,1/14/2020,c7,440,12320670
956,1/14/2020,c7,110,12320670
1214,1/21/2020,c7,110,12320670
1386,1/23/2020,c7,220,12320670
1568,1/27/2020,c7,330,12320670
1539,1/28/2020,c7,110,12320670
1597,1/28/2020,c7,176,12320670
1833,1/31/2020,c7,440,12320670
651,1/7/2020,c7,660,12320670
701,1/7/2020,c7,330,12320670
704,1/7/2020,c7,220,12320670
275,12/24/2019,c7,66,12320670
315,12/27/2019,c7,440,12320670
432,12/31/2019,c7,44,12320670
2375,2/13/2020,c7,66,12320670
2381,2/13/2020,c7,330,12320670
2619,2/19/2020,c7,110,12320670
2719,2/21/2020,c7,66,12320670
2740,2/21/2020,c7,110,12320670
2089,2/7/2020,c7,440,12320670
2114,2/7/2020,c7,132,12320670
