300,2019/12/27,c2,80,12293768
304,2019/12/27,c2,400,12293768
314,2019/12/27,c2,160,12293768
445,2019/12/31,c2,320,12293768
578,2020/01/03,c2,80,12293768
587,2020/01/03,c2,80,12293768
707,2020/01/08,c2,80,12293768
712,2020/01/08,c2,160,12293768
797,2020/01/10,c2,80,12293768
986,2020/01/15,c2,80,12293768
993,2020/01/15,c2,160,12293768
1022,2020/01/15,c2,80,12293768
1120,2020/01/17,c2,80,12293768
1238,2020/01/21,c2,160,12293768
1256,2020/01/21,c2,80,12293768
1257,2020/01/21,c2,160,12293768
1436,2020/01/24,c2,80,12293768
1679,2020/01/29,c2,80,12293768
1699,2020/01/29,c2,80,12293768
1708,2020/01/29,c2,160,12293768
2007,2020/02/05,c2,80,12293768
2010,2020/02/05,c2,80,12293768
2025,2020/02/05,c2,80,12293768
2041,2020/02/05,c2,80,12293768
2125,2020/02/07,c2,80,12293768
2397,2020/02/14,c2,80,12293768
2452,2020/02/14,c2,160,12293768
2466,2020/02/14,c2,160,12293768
2571,2020/02/19,c2,80,12293768
2576,2020/02/19,c2,240,12293768
2714,2020/02/21,c2,80,12293768
