222,2019/12/23,c1,108,12293783
280,2019/12/25,c1,108,12293783
234,2019/12/27,c1,216,12293783
369,2019/12/30,c1,108,12293783
500,2019/12/31,c1,216,12293783
519,2020/01/01,c1,108,12293783
571,2020/01/03,c1,324,12293783
632,2020/01/06,c1,108,12293783
661,2020/01/07,c1,162,12293783
710,2020/01/08,c1,216,12293783
776,2020/01/10,c1,432,12293783
820,2020/01/13,c1,216,12293783
929,2020/01/14,c1,108,12293783
1019,2020/01/15,c1,108,12293783
1110,2020/01/17,c1,162,12293783
1254,2020/01/21,c1,108,12293783
1331,2020/01/22,c1,432,12293783
1441,2020/01/24,c1,756,12293783
1475,2020/01/27,c1,108,12293783
1622,2020/01/28,c1,162,12293783
1682,2020/01/29,c1,216,12293783
1815,2020/01/31,c1,648,12293783
1858,2020/02/03,c1,108,12293783
1947,2020/02/04,c1,162,12293783
2015,2020/02/05,c1,216,12293783
2135,2020/02/07,c1,540,12293783
2175,2020/02/10,c1,432,12293783
2282,2020/02/11,c1,162,12293783
2450,2020/02/14,c1,108,12293783
2476,2020/02/17,c1,216,12293783
2531,2020/02/18,c1,108,12293783
2707,2020/02/21,c1,270,12293783
2772,2020/02/24,c1,432,12293783
