462,1/1/2020,c1,144,12222902
850,1/13/2020,c1,192,12222902
983,1/15/2020,c1,96,12222902
1032,1/16/2020,c1,48,12222902
527,1/2/2020,c1,192,12222902
1149,1/20/2020,c1,48,12222902
1317,1/22/2020,c1,144,12222902
1371,1/23/2020,c1,96,12222902
1372,1/23/2020,c1,96,12222902
1463,1/27/2020,c1,96,12222902
1511,1/27/2020,c1,96,12222902
1580,1/28/2020,c1,96,12222902
1638,1/29/2020,c1,480,12222902
1670,1/29/2020,c1,48,12222902
1757,1/30/2020,c1,96,12222902
1775,1/30/2020,c1,96,12222902
608,1/6/2020,c1,144,12222902
636,1/6/2020,c1,48,12222902
727,1/8/2020,c1,96,12222902
746,1/9/2020,c1,144,12222902
753,1/9/2020,c1,192,12222902
274,12/25/2019,c1,144,12222902
366,12/30/2019,c1,96,12222902
2172,2/10/2020,c1,48,12222902
2200,2/10/2020,c1,48,12222902
2157,2/11/2020,c1,432,12222902
2338,2/12/2020,c1,192,12222902
2371,2/13/2020,c1,432,12222902
1124,2/18/2020,c1,96,12222902
2586,2/19/2020,c1,240,12222902
2654,2/20/2020,c1,144,12222902
2672,2/20/2020,c1,192,12222902
2756,2/24/2020,c1,192,12222902
2767,2/24/2020,c1,96,12222902
1851,2/3/2020,c1,48,12222902
1855,2/3/2020,c1,144,12222902
1934,2/4/2020,c1,96,12222902
2008,2/5/2020,c1,336,12222902
2018,2/5/2020,c1,240,12222902
2075,2/6/2020,c1,384,12222902
2082,2/6/2020,c1,336,12222902
