393,2019/12/30,c1,132,12320670
399,2019/12/30,c1,132,12320670
467,2020/01/01,c1,132,12320670
530,2020/01/01,c1,132,12320670
619,2020/01/06,c1,132,12320670
623,2020/01/06,c1,132,12320670
719,2020/01/08,c1,132,12320670
730,2020/01/08,c1,264,12320670
855,2020/01/13,c1,264,12320670
869,2020/01/13,c1,132,12320670
971,2020/01/15,c1,264,12320670
1008,2020/01/15,c1,132,12320670
1160,2020/01/20,c1,132,12320670
1182,2020/01/20,c1,132,12320670
1307,2020/01/22,c1,132,12320670
1340,2020/01/22,c1,132,12320670
1490,2020/01/27,c1,132,12320670
1541,2020/01/27,c1,132,12320670
1668,2020/01/29,c1,132,12320670
1677,2020/01/29,c1,264,12320670
1860,2020/02/03,c1,132,12320670
1879,2020/02/03,c1,132,12320670
1994,2020/02/05,c1,396,12320670
2192,2020/02/10,c1,132,12320670
2297,2020/02/12,c1,264,12320670
2323,2020/02/12,c1,132,12320670
2486,2020/02/17,c1,132,12320670
2564,2020/02/19,c1,132,12320670
2574,2020/02/19,c1,132,12320670
2754,2020/02/24,c1,132,12320670
