83,2019/12/10,c4,112,12396696
143,2019/12/19,c4,770,12396696
241,2019/12/23,c4,168,12396696
247,2019/12/24,c4,924,12396696
313,2019/12/27,c4,28,12396696
347,2019/12/30,c4,5600,12396696
479,2019/12/31,c4,112,12396696
589,2020/01/03,c4,168,12396696
617,2020/01/06,c4,15778,12396696
693,2020/01/07,c4,28,12396696
724,2020/01/08,c4,140,12396696
759,2020/01/09,c4,294,12396696
792,2020/01/10,c4,140,12396696
893,2020/01/13,c4,420,12396696
900,2020/01/14,c4,15372,12396696
1016,2020/01/15,c4,126,12396696
1043,2020/01/16,c4,6552,12396696
1125,2020/01/17,c4,84,12396696
1174,2020/01/20,c4,4536,12396696
1349,2020/01/22,c4,112,12396696
1418,2020/01/24,c4,9072,12396696
1487,2020/01/27,c4,4970,12396696
1633,2020/01/28,c4,1554,12396696
1624,2020/01/29,c4,187264,12396696
1774,2020/01/30,c4,588,12396696
1807,2020/01/31,c4,112,12396696
1862,2020/02/03,c4,3136,12396696
1936,2020/02/04,c4,2352,12396696
2032,2020/02/05,c4,364,12396696
2141,2020/02/07,c4,392,12396696
2153,2020/02/10,c4,2030,12396696
2292,2020/02/11,c4,112,12396696
2337,2020/02/12,c4,238,12396696
2455,2020/02/14,c4,532,12396696
2509,2020/02/18,c4,476,12396696
2578,2020/02/19,c4,28,12396696
2640,2020/02/20,c4,84,12396696
2724,2020/02/21,c4,630,12396696
