119,2019/12/17,c5,84,12222902
404,2019/12/30,c5,48,12222902
555,2020/01/02,c5,48,12222902
621,2020/01/06,c5,48,12222902
679,2020/01/07,c5,72,12222902
1106,2020/01/17,c5,168,12222902
1378,2020/01/23,c5,72,12222902
1548,2020/01/27,c5,48,12222902
1642,2020/01/28,c5,96,12222902
1799,2020/01/30,c5,96,12222902
1843,2020/02/03,c5,96,12222902
1898,2020/02/04,c5,72,12222902
2227,2020/02/10,c5,48,12222902
2379,2020/02/13,c5,72,12222902
2540,2020/02/18,c5,96,12222902
2607,2020/02/19,c5,48,12222902
2650,2020/02/20,c5,192,12222902
