921,1/14/2020,c10,495,11000858
948,1/14/2020,c10,297,11000858
950,1/14/2020,c10,297,11000858
1291,1/21/2020,c10,198,11000858
1649,1/29/2020,c10,99,11000858
725,1/8/2020,c10,495,11000858
128,12/17/2019,c10,99,11000858
243,12/23/2019,c10,198,11000858
437,12/31/2019,c10,99,11000858
2317,2/11/2020,c10,198,11000858
2311,2/12/2020,c10,99,11000858
2413,2/14/2020,c10,99,11000858
25,2/18/2020,c10,495,11000858
2596,2/19/2020,c10,594,11000858
2626,2/19/2020,c10,693,11000858
11,2/20/2020,c10,297,11000858
66,2/5/2020,c10,99,11000858
1628,2/5/2020,c10,198,11000858
