982,1/15/2020,c4,1512,12321895
1014,1/15/2020,c4,756,12321895
1338,1/22/2020,c4,504,12321895
1414,1/23/2020,c4,1512,12321895
1367,1/23/2020,c4,2016,12321895
1393,1/23/2020,c4,1260,12321895
1405,1/23/2020,c4,1008,12321895
1406,1/23/2020,c4,1260,12321895
1413,1/23/2020,c4,1260,12321895
1415,1/23/2020,c4,1764,12321895
1601,1/28/2020,c4,756,12321895
1618,1/28/2020,c4,1512,12321895
1640,1/28/2020,c4,1512,12321895
436,1/3/2020,c4,2016,12321895
1808,1/31/2020,c4,756,12321895
681,1/7/2020,c4,252,12321895
106,12/16/2019,c4,1764,12321895
142,12/19/2019,c4,1008,12321895
151,12/19/2019,c4,2268,12321895
201,12/21/2019,c4,504,12321895
204,12/21/2019,c4,1512,12321895
205,12/21/2019,c4,252,12321895
207,12/21/2019,c4,2520,12321895
161,12/21/2019,c4,504,12321895
157,12/21/2019,c4,252,12321895
159,12/21/2019,c4,252,12321895
173,12/21/2019,c4,2520,12321895
176,12/21/2019,c4,504,12321895
178,12/21/2019,c4,252,12321895
180,12/21/2019,c4,2520,12321895
185,12/21/2019,c4,252,12321895
190,12/21/2019,c4,252,12321895
192,12/21/2019,c4,252,12321895
194,12/21/2019,c4,252,12321895
199,12/21/2019,c4,504,12321895
253,12/26/2019,c4,1512,12321895
335,12/27/2019,c4,504,12321895
337,12/27/2019,c4,504,12321895
327,12/27/2019,c4,252,12321895
305,12/27/2019,c4,252,12321895
348,12/30/2019,c4,2772,12321895
383,12/31/2019,c4,756,12321895
392,12/31/2019,c4,2016,12321895
472,12/31/2019,c4,1008,12321895
478,12/31/2019,c4,2268,12321895
483,12/31/2019,c4,1764,12321895
492,12/31/2019,c4,1008,12321895
