138,2019/12/19,c5,210,12322779
150,2019/12/19,c5,210,12322779
278,2019/12/24,c5,630,12322779
416,2019/12/31,c5,30,12322779
544,2020/01/02,c5,315,12322779
562,2020/01/02,c5,525,12322779
646,2020/01/07,c5,630,12322779
648,2020/01/07,c5,315,12322779
663,2020/01/07,c5,120,12322779
1300,2020/01/21,c5,210,12322779
1354,2020/01/23,c5,210,12322779
1795,2020/01/30,c5,285,12322779
1805,2020/01/30,c5,645,12322779
1909,2020/02/04,c5,105,12322779
1939,2020/02/04,c5,105,12322779
1961,2020/02/04,c5,105,12322779
2077,2020/02/06,c5,105,12322779
2351,2020/02/12,c5,345,12322779
2378,2020/02/13,c5,105,12322779
2533,2020/02/18,c5,105,12322779
2541,2020/02/18,c5,210,12322779
2552,2020/02/18,c5,75,12322779
2555,2020/02/18,c5,210,12322779
