65,2019/12/06,c7,315,12322779
70,2019/12/06,c7,1680,12322779
78,2019/12/09,c7,135,12322779
451,2019/12/31,c7,315,12322779
471,2019/12/31,c7,60,12322779
673,2020/01/07,c7,420,12322779
692,2020/01/07,c7,120,12322779
938,2020/01/14,c7,1155,12322779
966,2020/01/14,c7,1260,12322779
980,2020/01/14,c7,300,12322779
1134,2020/01/20,c7,1680,12322779
1181,2020/01/20,c7,772,12322779
1201,2020/01/20,c7,300,12322779
1311,2020/01/22,c7,60,12322779
2295,2020/02/11,c7,105,12322779
1551,2020/02/12,c7,75,12322779
