85,2019/12/12,c3,99,11000851
5,2019/12/18,c3,110,11000851
273,2019/12/24,c3,11,11000851
340,2019/12/28,c3,33,11000851
601,2020/01/03,c3,110,11000851
639,2020/01/06,c3,104,11000851
984,2020/01/15,c3,11,11000851
1091,2020/01/17,c3,176,11000851
1170,2020/01/20,c3,110,11000851
1168,2020/01/21,c3,11,11000851
1327,2020/01/22,c3,110,11000851
1352,2020/01/23,c3,99,11000851
1460,2020/01/25,c3,11,11000851
1690,2020/01/29,c3,11,11000851
1769,2020/01/30,c3,104,11000851
1810,2020/01/31,c3,33,11000851
2083,2020/02/06,c3,99,11000851
763,2020/02/10,c3,11,11000851
2261,2020/02/11,c3,22,11000851
2347,2020/02/13,c3,11,11000851
2440,2020/02/14,c3,104,11000851
2632,2020/02/20,c3,99,11000851
2726,2020/02/21,c3,99,11000851
