72,2019/12/09,c6,198,12320670
76,2019/12/09,c6,66,12320670
101,2019/12/16,c6,264,12320670
104,2019/12/16,c6,198,12320670
108,2019/12/16,c6,132,12320670
843,2020/01/13,c6,396,12320670
858,2020/01/13,c6,66,12320670
881,2020/01/13,c6,396,12320670
1156,2020/01/20,c6,132,12320670
1188,2020/01/20,c6,198,12320670
1217,2020/01/20,c6,396,12320670
1514,2020/01/27,c6,660,12320670
1517,2020/01/27,c6,132,12320670
1562,2020/01/27,c6,330,12320670
1841,2020/02/03,c6,132,12320670
1844,2020/02/03,c6,66,12320670
1889,2020/02/03,c6,198,12320670
2198,2020/02/10,c6,264,12320670
2202,2020/02/10,c6,66,12320670
2237,2020/02/10,c6,198,12320670
2471,2020/02/14,c6,132,12320670
2468,2020/02/15,c6,132,12320670
2478,2020/02/15,c6,264,12320670
