412,2019/12/31,c1,220,11000851
461,2020/01/02,c1,110,11000851
737,2020/01/09,c1,110,11000851
852,2020/01/13,c1,110,11000851
861,2020/01/13,c1,110,11000851
935,2020/01/14,c1,110,11000851
968,2020/01/15,c1,330,11000851
1050,2020/01/16,c1,110,11000851
1063,2020/01/16,c1,110,11000851
1138,2020/01/20,c1,110,11000851
1194,2020/01/20,c1,110,11000851
1245,2020/01/21,c1,220,11000851
1332,2020/01/22,c1,330,11000851
1365,2020/01/23,c1,550,11000851
1377,2020/01/23,c1,330,11000851
1494,2020/01/27,c1,110,11000851
1589,2020/01/28,c1,110,11000851
1671,2020/01/29,c1,110,11000851
1766,2020/01/30,c1,440,11000851
1771,2020/01/30,c1,110,11000851
1846,2020/02/03,c1,110,11000851
2052,2020/02/06,c1,110,11000851
2059,2020/02/06,c1,110,11000851
2207,2020/02/10,c1,110,11000851
2289,2020/02/11,c1,110,11000851
2277,2020/02/12,c1,110,11000851
2356,2020/02/13,c1,110,11000851
2519,2020/02/18,c1,110,11000851
2661,2020/02/20,c1,110,11000851
2759,2020/02/24,c1,110,11000851
