133,2019/12/19,c5,490,12404641
134,2019/12/19,c5,1274,12404641
147,2019/12/19,c5,294,12404641
248,2019/12/24,c5,140,12404641
251,2019/12/24,c5,294,12404641
254,2019/12/24,c5,294,12404641
259,2019/12/24,c5,98,12404641
668,2020/01/07,c5,294,12404641
669,2020/01/07,c5,112,12404641
694,2020/01/07,c5,294,12404641
699,2020/01/09,c5,294,12404641
745,2020/01/09,c5,98,12404641
1342,2020/01/23,c5,1176,12404641
1380,2020/01/23,c5,294,12404641
1388,2020/01/23,c5,490,12404641
1599,2020/01/28,c5,140,12404641
1608,2020/01/28,c5,196,12404641
1761,2020/01/30,c5,588,12404641
1790,2020/01/30,c5,126,12404641
1798,2020/01/30,c5,126,12404641
1800,2020/01/30,c5,168,12404641
1900,2020/02/04,c5,294,12404641
1935,2020/02/04,c5,196,12404641
1953,2020/02/04,c5,98,12404641
1956,2020/02/04,c5,98,12404641
1982,2020/02/04,c5,196,12404641
1983,2020/02/04,c5,252,12404641
2490,2020/02/18,c5,294,12404641
2508,2020/02/18,c5,392,12404641
2535,2020/02/18,c5,98,12404641
2538,2020/02/18,c5,98,12404641
2544,2020/02/18,c5,126,12404641
2670,2020/02/20,c5,98,12404641
