212,2019/12/23,c2,99,11000858
237,2019/12/23,c2,396,11000858
302,2019/12/27,c2,198,11000858
430,2019/12/30,c2,198,11000858
443,2019/12/30,c2,198,11000858
629,2020/01/06,c2,99,11000858
828,2020/01/13,c2,99,11000858
1069,2020/01/16,c2,99,11000858
1205,2020/01/20,c2,198,11000858
1320,2020/01/22,c2,198,11000858
1457,2020/01/24,c2,198,11000858
1471,2020/01/27,c2,198,11000858
1743,2020/01/30,c2,198,11000858
1779,2020/01/30,c2,198,11000858
1865,2020/02/03,c2,99,11000858
1905,2020/02/03,c2,99,11000858
2026,2020/02/05,c2,99,11000858
2049,2020/02/06,c2,99,11000858
2263,2020/02/11,c2,198,11000858
2303,2020/02/12,c2,99,11000858
2334,2020/02/12,c2,99,11000858
2383,2020/02/13,c2,99,11000858
2399,2020/02/14,c2,99,11000858
2457,2020/02/14,c2,99,11000858
2590,2020/02/19,c2,99,11000858
2616,2020/02/20,c2,99,11000858
