96,2019/12/13,c5,84,12042081
269,2019/12/24,c5,84,12042081
506,2019/12/31,c5,105,12042081
541,2020/01/02,c5,714,12042081
614,2020/01/06,c5,126,12042081
678,2020/01/07,c5,84,12042081
772,2020/01/09,c5,21,12042081
46,2020/01/10,c5,126,12042081
35,2020/01/14,c5,231,12042081
1105,2020/01/17,c5,126,12042081
1223,2020/01/21,c5,714,12042081
1304,2020/01/22,c5,126,12042081
1549,2020/01/27,c5,126,12042081
1632,2020/01/28,c5,441,12042081
29,2020/01/29,c5,42,12042081
1891,2020/02/04,c5,63,12042081
2097,2020/02/06,c5,472,12042081
2228,2020/02/10,c5,126,12042081
2368,2020/02/13,c5,378,12042081
