374,2019/12/30,c2,44,12320618
475,2020/01/02,c2,132,12320618
672,2020/01/07,c2,132,12320618
917,2020/01/14,c2,132,12320618
1057,2020/01/16,c2,220,12320618
1074,2020/01/16,c2,132,12320618
1133,2020/01/20,c2,22,12320618
1206,2020/01/20,c2,88,12320618
1240,2020/01/21,c2,176,12320618
1325,2020/01/23,c2,176,12320618
1398,2020/01/23,c2,220,12320618
1403,2020/01/23,c2,352,12320618
1607,2020/01/28,c2,132,12320618
1697,2020/01/30,c2,176,12320618
1749,2020/01/30,c2,132,12320618
2029,2020/02/06,c2,110,12320618
2072,2020/02/06,c2,44,12320618
2246,2020/02/11,c2,110,12320618
2283,2020/02/11,c2,132,12320618
2362,2020/02/13,c2,88,12320618
2547,2020/02/18,c2,264,12320618
2645,2020/02/20,c2,308,12320618
2673,2020/02/20,c2,88,12320618
